months_as_customer,policy_deductable,policy_annual_premium,umbrella_limit,incident_type,collision_type,incident_severity,authorities_contacted,property_damage,total_claim_amount,fraud_reported,injury_share,vehicle_share,property_share,claim_to_premium,claim_to_deductible,has_umbrella_policy
101,500,895.14,0,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,Not recorded,43600,0,0.2,0.7,0.1,48.70746475411668,87.2,0
446,2000,1373.21,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,NO,62800,0,0.1,0.7,0.2,45.73226236336758,31.4,0
330,1000,1625.65,0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,YES,59500,0,0.2,0.7,0.1,36.60074431765755,59.5,0
211,2000,1295.63,4000000,Multi-vehicle Collision,Front Collision,Total Loss,Police,YES,53460,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,41.26177998348294,26.73,1
172,1000,1459.96,6000000,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,NO,41690,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,28.55557686511959,41.69,1
316,500,1219.94,7000000,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,Not recorded,63100,0,0.1,0.7,0.2,51.72385527157073,126.2,1
435,500,1064.49,5000000,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,NO,62880,1,0.08333333333333333,0.75,0.16666666666666666,59.070540822365636,125.76,1
344,1000,959.83,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,Not recorded,75400,1,0.23076923076923078,0.6153846153846154,0.15384615384615385,78.55557755019117,75.4,0
204,2000,1767.02,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,YES,46200,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,26.14571425337574,23.1,0
278,500,1285.01,0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,NO,58500,0,0.1,0.8,0.1,45.52493754912413,117.0,0
434,2000,1422.95,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,NO,66240,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,46.55117888892793,33.12,0
209,2000,1223.39,0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,Not recorded,65440,0,0.125,0.75,0.125,53.49071023958018,32.72,0
250,2000,1539.06,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NO,64200,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,41.713773342169894,32.1,0
61,2000,988.06,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,YES,32320,0,0.125,0.75,0.125,32.71056413578123,16.16,0
80,1000,1740.57,0,Single Vehicle Collision,Rear Collision,Major Damage,Police,Not recorded,33480,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,19.235078164049707,33.48,0
25,1000,1540.91,7000000,Vehicle Theft,No Collision,Trivial Damage,Police,NO,4320,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,2.80353816900403,4.32,1
4,500,1381.88,5000000,Vehicle Theft,No Collision,Trivial Damage,Police,NO,4200,0,0.2,0.7,0.1,3.0393377138391173,8.4,1
32,500,1446.98,0,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,YES,57970,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,40.06275138564458,115.94,0
125,500,1220.86,0,Parked Car,No Collision,Trivial Damage,Police,YES,4320,0,0.0,0.7777777777777778,0.2222222222222222,3.538489261668005,8.64,0
276,500,948.1,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,Not recorded,69300,0,0.2,0.7,0.1,73.09355553211687,138.6,0
148,500,1471.24,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NO,32480,0,0.125,0.75,0.125,22.076615643946603,64.96,0
222,2000,1157.97,0,Single Vehicle Collision,Front Collision,Total Loss,Police,Not recorded,60480,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,52.22933236612347,30.24,0
32,2000,566.11,5000000,Parked Car,No Collision,Trivial Damage,Police,YES,2640,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,4.6634046386744625,1.32,1
78,500,1060.88,0,Parked Car,No Collision,Trivial Damage,Police,NO,6050,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,5.702812759218761,12.1,0
238,1000,1524.45,4000000,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NO,42700,1,0.1,0.8,0.1,28.010102004001443,42.7,1
313,1000,1556.17,0,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,YES,40260,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,25.87120944369831,40.26,0
334,500,1216.24,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NO,50000,0,0.1,0.7,0.2,41.11030717621522,100.0,0
190,500,1484.72,5000000,Parked Car,No Collision,Trivial Damage,Police,NO,3840,0,0.16666666666666666,0.75,0.08333333333333333,2.586346247103831,7.68,1
194,500,1203.81,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,Not recorded,95900,0,0.14285714285714285,0.6428571428571429,0.21428571428571427,79.66373431023169,191.8,0
290,1000,1393.34,0,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,YES,56160,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,40.306027243888785,56.16,0
26,1000,1484.48,0,Single Vehicle Collision,Side Collision,Major Damage,Police,NO,63030,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,42.45931235179996,63.03,0
254,500,1581.27,5000000,Single Vehicle Collision,Front Collision,Minor Damage,Police,YES,63470,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,40.1386227525976,126.94,1
199,1000,1281.25,0,Single Vehicle Collision,Front Collision,Major Damage,Police,Not recorded,44440,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,34.68487804878049,44.44,0
137,500,1667.83,0,Parked Car,No Collision,Minor Damage,Police,YES,6600,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,3.9572378479821086,13.2,0
134,1000,1497.41,0,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NO,77200,0,0.125,0.75,0.125,51.555686151421455,77.2,0
73,500,803.36,0,Multi-vehicle Collision,Rear Collision,Total Loss,Other,Not recorded,57000,0,0.0,0.8,0.2,70.95200159330811,114.0,0
289,2000,1221.41,0,Vehicle Theft,No Collision,Trivial Damage,Police,NO,2700,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,2.2105599266421594,1.35,0
176,500,1865.83,5000000,Single Vehicle Collision,Rear Collision,Total Loss,Police,Not recorded,47300,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,25.350648236977648,94.6,1
145,2000,1434.27,0,Single Vehicle Collision,Rear Collision,Major Damage,Other,Not recorded,55110,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,38.42372775000523,27.555,0
164,500,1114.68,0,Vehicle Theft,No Collision,Trivial Damage,Police,YES,4320,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,3.8755517278501452,8.64,0
186,2000,1218.56,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,YES,68760,1,0.16666666666666666,0.75,0.08333333333333333,56.42725840336135,34.38,0
85,2000,1234.69,9000000,Multi-vehicle Collision,Front Collision,Major Damage,Other,NO,74400,1,0.2,0.7,0.1,60.25804047979655,37.2,1
162,500,964.92,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NO,35300,1,0.1,0.8,0.1,36.58334369688679,70.6,0
396,500,1351.72,0,Parked Car,No Collision,Minor Damage,Police,YES,2640,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,1.9530672032669487,5.28,0
270,1000,817.28,0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,Not recorded,60190,1,0.07692307692307693,0.7692307692307693,0.15384615384615385,73.64673061863743,60.19,0
168,1000,1389.59,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,YES,41580,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,29.922495124461175,41.58,0
274,1000,1353.53,0,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,YES,58500,1,0.2,0.8,0.0,43.22032019977392,58.5,0
263,1000,1294.04,0,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,YES,79320,0,0.16666666666666666,0.75,0.08333333333333333,61.2964050570307,79.32,0
152,1000,840.81,0,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,YES,82610,1,0.09090909090909091,0.8181818181818182,0.09090909090909091,98.25049654499828,82.61,0
46,2000,998.19,0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NO,78600,1,0.16666666666666666,0.5833333333333334,0.25,78.74252396838277,39.3,0
276,2000,1090.32,0,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,NO,51390,1,0.1111111111111111,0.7777777777777778,0.1111111111111111,47.13295179396874,25.695,0
234,500,1780.67,0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NO,70200,1,0.1,0.8,0.1,39.423363116130446,140.4,0
64,2000,1681.01,0,Parked Car,No Collision,Minor Damage,Police,NO,4900,0,0.1,0.6,0.3,2.914914247981868,2.45,0
456,1000,1395.77,0,Multi-vehicle Collision,Side Collision,Major Damage,Other,Not recorded,66480,1,0.08333333333333333,0.75,0.16666666666666666,47.629623791885486,66.48,0
58,2000,1471.44,5000000,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NO,50380,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,34.238569020823135,25.19,1
475,500,1265.72,0,Single Vehicle Collision,Front Collision,Major Damage,Fire,YES,64350,0,0.15384615384615385,0.6923076923076923,0.15384615384615385,50.84062825901463,128.7,0
96,1000,1274.7,5000000,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,YES,55400,1,0.1,0.7,0.2,43.4612065584059,55.4,1
99,500,1330.39,0,Single Vehicle Collision,Front Collision,Total Loss,Other,NO,49900,0,0.1,0.7,0.2,37.50779846511173,99.8,0
38,500,1122.95,4000000,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NO,74880,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,66.68150852664856,149.76,1
259,2000,1655.79,0,Single Vehicle Collision,Front Collision,Minor Damage,Other,YES,105820,0,0.15384615384615385,0.6923076923076923,0.15384615384615385,63.90907059470102,52.91,0
241,1000,935.77,0,Vehicle Theft,No Collision,Trivial Damage,Police,NO,7150,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,7.6407664276478195,7.15,0
437,2000,1192.04,0,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,YES,55800,0,0.2,0.6,0.2,46.810509714439114,27.9,0
130,500,990.11,0,Parked Car,No Collision,Trivial Damage,Police,Not recorded,5830,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,5.888234640595489,11.66,0
269,2000,1422.21,0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,YES,85900,1,0.2,0.6,0.2,60.398956553532884,42.95,0
103,500,914.85,0,Parked Car,No Collision,Minor Damage,Police,NO,7110,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,7.771765863256271,14.22,0
284,500,1123.84,0,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NO,36960,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,32.8872437357631,73.92,0
189,2000,838.02,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,Not recorded,64400,0,0.1,0.8,0.1,76.84780792821174,32.2,0
267,500,1300.68,0,Parked Car,No Collision,Minor Damage,Police,NO,1920,0,0.25,0.75,0.0,1.4761509364332501,3.84,0
39,500,1173.21,0,Single Vehicle Collision,Rear Collision,Major Damage,Police,YES,86130,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,73.41396680901117,172.26,0
140,1000,985.97,5000000,Single Vehicle Collision,Side Collision,Major Damage,Fire,Not recorded,82170,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,83.33924967291094,82.17,1
243,1000,1129.23,0,Single Vehicle Collision,Front Collision,Major Damage,Fire,Not recorded,50300,1,0.2,0.7,0.1,44.54362707331544,50.3,0
116,500,1194.83,0,Single Vehicle Collision,Side Collision,Major Damage,Police,NO,44200,0,0.1,0.7,0.2,36.99271026003699,88.4,0
219,1000,1114.29,0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,Not recorded,66660,0,0.09090909090909091,0.8181818181818182,0.09090909090909091,59.82284683520448,66.66,0
96,2000,1509.04,0,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,YES,78320,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,51.9005460425171,39.16,0
149,500,664.86,0,Single Vehicle Collision,Rear Collision,Total Loss,Fire,Not recorded,105040,0,0.15384615384615385,0.6923076923076923,0.15384615384615385,157.98814788075686,210.08,0
246,1000,1267.4,6000000,Single Vehicle Collision,Side Collision,Minor Damage,Fire,NO,50700,0,0.1,0.8,0.1,40.00315606753984,50.7,1
293,1000,1119.23,0,Multi-vehicle Collision,Front Collision,Total Loss,Fire,NO,51210,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,45.75467062176675,51.21,0
339,500,1698.51,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,NO,51840,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,30.5208682904428,103.68,0
160,1000,1422.78,0,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,Not recorded,52800,0,0.1,0.8,0.1,37.11044574705858,52.8,0
224,500,1212.75,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,Not recorded,55200,0,0.16666666666666666,0.5833333333333334,0.25,45.51638837353123,110.4,0
194,1000,1423.34,0,Vehicle Theft,No Collision,Minor Damage,Police,YES,9100,0,0.15384615384615385,0.6923076923076923,0.15384615384615385,6.393412677223995,9.1,0
385,1000,976.37,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,Not recorded,67600,0,0.2,0.7,0.1,69.23604780974425,67.6,0
100,500,1124.59,6000000,Single Vehicle Collision,Rear Collision,Minor Damage,Other,NO,40800,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,36.27988867053771,81.6,1
371,1000,1569.33,0,Multi-vehicle Collision,Side Collision,Major Damage,Other,NO,84500,1,0.15384615384615385,0.6923076923076923,0.15384615384615385,53.84463433439748,84.5,0
175,500,1359.36,5000000,Multi-vehicle Collision,Front Collision,Major Damage,Other,YES,71610,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,52.679201977401135,143.22,1
373,500,1607.36,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,Not recorded,60600,1,0.1,0.7,0.2,37.701572765279714,121.2,0
258,500,1042.25,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NO,81240,1,0.08333333333333333,0.6666666666666666,0.25,77.94674982010075,162.48,0
255,500,1453.95,0,Multi-vehicle Collision,Side Collision,Total Loss,Fire,YES,29300,0,0.1,0.7,0.2,20.151999724887375,58.6,0
37,500,1969.63,0,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NO,76450,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,38.81439661256175,152.9,0
322,1000,1156.19,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,YES,49400,0,0.2,0.7,0.1,42.726541485396,49.4,0
204,2000,1124.47,0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NO,90530,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,80.50903981431252,45.265,0
76,500,1493.5,5000000,Vehicle Theft,No Collision,Minor Damage,Police,NO,8030,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,5.376632072313358,16.06,1
193,500,1155.38,0,Single Vehicle Collision,Side Collision,Minor Damage,Fire,NO,63900,0,0.1,0.8,0.1,55.30647925357891,127.8,0
405,500,878.19,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,YES,38640,0,0.125,0.75,0.125,43.99959006593106,77.28,0
435,2000,1145.85,0,Multi-vehicle Collision,Rear Collision,Total Loss,Other,Not recorded,41490,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,36.20892787014007,20.745,0
54,500,1261.28,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,YES,79090,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,62.70613979449448,158.18,0
144,500,1427.46,0,Multi-vehicle Collision,Side Collision,Major Damage,Police,Not recorded,87900,0,0.2,0.7,0.1,61.57790761212223,175.8,0
92,500,1592.41,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,Not recorded,53400,0,0.1,0.8,0.1,33.53407727909269,106.8,0
173,1000,1274.63,0,Single Vehicle Collision,Rear Collision,Total Loss,Fire,YES,52030,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,40.819688850882216,52.03,0
436,500,1362.31,0,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,NO,82060,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,60.23592280758418,164.12,0
155,1000,919.37,0,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,Not recorded,48360,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,52.60123780414849,48.36,0
78,1000,1377.23,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,Not recorded,52290,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,37.96751450375028,52.29,0
440,1000,995.55,5000000,Multi-vehicle Collision,Rear Collision,Major Damage,Police,YES,68200,1,0.18181818181818182,0.6363636363636364,0.18181818181818182,68.50484656722415,68.2,1
264,500,1508.12,6000000,Multi-vehicle Collision,Rear Collision,Major Damage,Other,Not recorded,60750,1,0.2222222222222222,0.6666666666666666,0.1111111111111111,40.281940429143575,121.5,1
66,500,484.67,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,Not recorded,65560,1,0.18181818181818182,0.6363636363636364,0.18181818181818182,135.2672952730724,131.12,0
366,1000,1561.41,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,YES,70290,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,45.017003861894054,70.29,0
188,500,1457.21,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,Not recorded,45000,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,30.880929996362912,90.0,0
224,1000,1128.71,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,YES,61800,0,0.2,0.7,0.1,54.75277086231184,61.8,0
253,500,1358.2,0,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,YES,64570,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,47.5408629067884,129.14,0
446,1000,1232.79,0,Single Vehicle Collision,Rear Collision,Minor Damage,Other,YES,70500,0,0.1,0.7,0.2,57.18735551067092,70.5,0
169,1000,936.19,0,Multi-vehicle Collision,Side Collision,Total Loss,Police,Not recorded,57900,0,0.3,0.6,0.1,61.84642006430318,57.9,0
255,500,1302.34,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NO,57860,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,44.42772240735906,115.72,0
209,500,1264.99,0,Single Vehicle Collision,Side Collision,Minor Damage,Fire,Not recorded,37800,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,29.881659143550543,75.6,0
210,500,1467.76,0,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,Not recorded,63300,0,0.1,0.8,0.1,43.12694173434349,126.6,0
174,2000,1124.43,0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,YES,44200,0,0.2,0.7,0.1,39.308805350266354,22.1,0
70,1000,1319.81,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NO,31680,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,24.00345504277131,31.68,0
89,2000,1482.53,0,Parked Car,No Collision,Trivial Damage,Police,YES,100,0,0.1,0.7,0.2,0.06745226066251611,0.05,0
458,1000,1328.18,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NO,56340,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,42.41894923880799,56.34,0
239,500,1463.95,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,Not recorded,69740,0,0.09090909090909091,0.8181818181818182,0.09090909090909091,47.63823901089518,139.48,0
161,2000,1133.85,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,YES,60480,0,0.08333333333333333,0.6666666666666666,0.25,53.34038894033603,30.24,0
446,1000,1037.32,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,Not recorded,80880,0,0.08333333333333333,0.75,0.16666666666666666,77.97015385801875,80.88,0
476,1000,1562.8,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,Not recorded,49390,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,31.603532121832608,49.39,0
70,1000,1425.79,0,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,NO,69360,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,48.646715154405626,69.36,0
233,2000,1615.14,0,Vehicle Theft,No Collision,Minor Damage,Police,NO,3740,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,2.3155887415332415,1.87,0
122,500,1236.5,0,Parked Car,No Collision,Trivial Damage,Police,NO,5060,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,4.092195713708047,10.12,0
335,2000,1017.97,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,NO,35860,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,35.22697132528464,17.93,0
257,2000,1306.0,0,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,YES,50050,1,0.15384615384615385,0.7692307692307693,0.07692307692307693,38.32312404287902,25.025,0
85,2000,1174.14,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,YES,59070,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,50.30916245081506,29.535,0
133,1000,1231.01,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NO,28440,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,23.10298047944371,28.44,0
119,500,1299.18,0,Single Vehicle Collision,Front Collision,Major Damage,Fire,YES,45540,1,0.18181818181818182,0.6363636363636364,0.18181818181818182,35.052879508613124,91.08,0
169,500,1469.75,0,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,Not recorded,38700,0,0.2,0.7,0.1,26.33100867494472,77.4,0
225,500,1390.72,0,Parked Car,No Collision,Trivial Damage,Police,YES,5830,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,4.192073170731708,11.66,0
84,500,1694.09,7000000,Single Vehicle Collision,Rear Collision,Total Loss,Other,YES,57240,1,0.08333333333333333,0.75,0.16666666666666666,33.788051402227744,114.48,1
169,2000,1140.15,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,YES,46200,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,40.520984081041966,23.1,0
124,1000,1310.71,0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,YES,57700,0,0.1,0.8,0.1,44.02194230607839,57.7,0
320,2000,1730.49,7000000,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NO,56160,0,0.08333333333333333,0.75,0.16666666666666666,32.45323578870725,28.08,1
297,500,1616.65,7000000,Multi-vehicle Collision,Side Collision,Total Loss,Fire,Not recorded,44400,0,0.125,0.75,0.125,27.464200661862492,88.8,1
421,500,1935.85,4000000,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,Not recorded,92730,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,47.90143864452308,185.46,1
136,1000,855.14,0,Single Vehicle Collision,Side Collision,Minor Damage,Fire,YES,30700,0,0.1,0.7,0.2,35.90055429520312,30.7,0
46,2000,1568.47,4000000,Single Vehicle Collision,Side Collision,Major Damage,Fire,NO,56600,0,0.2,0.7,0.1,36.086122144510256,28.3,1
34,2000,1550.53,0,Parked Car,No Collision,Trivial Damage,Police,YES,3960,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.553965418276331,1.98,0
95,2000,1370.92,0,Single Vehicle Collision,Rear Collision,Minor Damage,Police,YES,34800,0,0.1,0.7,0.2,25.384413386630875,17.4,0
140,500,1363.59,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,Not recorded,79500,0,0.1,0.8,0.1,58.30198226739709,159.0,0
200,1000,828.42,3000000,Single Vehicle Collision,Front Collision,Total Loss,Police,Not recorded,56000,0,0.1,0.8,0.1,67.59856111634195,56.0,1
123,500,1209.63,0,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,YES,73260,1,0.2222222222222222,0.7777777777777778,0.0,60.56397410778502,146.52,0
267,2000,1111.17,0,Parked Car,No Collision,Trivial Damage,Police,YES,4950,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,4.454763897513431,2.475,0
290,500,989.97,0,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NO,48000,0,0.1,0.7,0.2,48.486317767205065,96.0,0
45,1000,1114.23,0,Single Vehicle Collision,Side Collision,Major Damage,Fire,YES,52200,0,0.2,0.7,0.1,46.848496270967395,52.2,0
186,2000,1347.31,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NO,73800,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,54.77581254499707,36.9,0
135,2000,1687.53,0,Single Vehicle Collision,Side Collision,Total Loss,Fire,Not recorded,78200,0,0.2,0.7,0.1,46.339916919995495,39.1,0
110,1000,1183.48,0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,Not recorded,55200,1,0.25,0.5833333333333334,0.16666666666666666,46.64210633048298,55.2,0
259,2000,1537.13,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,NO,57060,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,37.1211283365753,28.53,0
114,1000,1173.25,0,Vehicle Theft,No Collision,Minor Damage,Police,NO,4680,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,3.988919667590028,4.68,0
404,1000,1361.16,4000000,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,NO,53100,1,0.1,0.8,0.1,39.01084369214493,53.1,1
282,2000,1422.56,7000000,Vehicle Theft,No Collision,Minor Damage,Police,Not recorded,3520,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,2.4744123270723204,1.76,1
57,2000,1143.06,0,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,NO,72900,0,0.2,0.6,0.2,63.77617972809826,36.45,0
215,500,1405.71,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,Not recorded,70700,0,0.1,0.7,0.2,50.29486878516906,141.4,0
140,500,1354.2,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,Not recorded,60170,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,44.43213705508787,120.34,0
250,500,1055.6,0,Single Vehicle Collision,Rear Collision,Major Damage,Other,Not recorded,74800,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,70.86017430845018,149.6,0
286,1000,999.43,0,Vehicle Theft,No Collision,Trivial Damage,Police,YES,4100,0,0.2,0.7,0.1,4.102338332849724,4.1,0
356,2000,1155.97,0,Single Vehicle Collision,Side Collision,Minor Damage,Other,YES,61490,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,53.193421974618715,30.745,0
65,1000,1726.91,0,Vehicle Theft,No Collision,Trivial Damage,Police,Not recorded,7200,0,0.1,0.7,0.2,4.169296604918611,7.2,0
187,500,1232.57,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,Not recorded,45100,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,36.59021394322432,90.2,0
386,500,1078.65,0,Single Vehicle Collision,Front Collision,Minor Damage,Police,Not recorded,66660,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,61.79947156167431,133.32,0
197,1000,1324.78,0,Single Vehicle Collision,Front Collision,Major Damage,Police,NO,76400,1,0.2,0.7,0.1,57.66995274687118,76.4,0
166,500,1518.54,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,YES,58300,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,38.39213981850988,116.6,0
